variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-explanation-warmup-skips	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
baseline	tso	r04	stateful01-1.yml	false(unreach-call)	correct	0.070952856	0.07659258600324392	26054656.0	42	0	4															
baseline	tso	r04	stateful01-2.yml	true	correct	0.065108762	0.06796455499716103	26091520.0	0	6	12															
baseline	tso	r04	time_var_mutex.yml	true	correct	0.080210189	0.08905318705365062	26103808.0	0	2	4															
baseline	tso	r04	01b_inc.yml	true	correct	0.073083722	0.07869194494560361	25993216.0	0	0	0															
baseline	tso	r04	triangular-1.yml	true	correct	8.15460405	8.163686676998623	26066944.0	0	16632	43036															
baseline	tso	r04	triangular-2.yml	false(unreach-call)	correct	1.959717221	1.9660227230051532	26075136.0	42	3638	10316															
baseline	tso	r04	02_inc_cas.yml	true	correct	0.070274395	0.07759055402129889	25948160.0	0	0	0															
baseline	tso	r04	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.694084408	3.7126185540109873	56238080.0	42	0	0															
baseline	tso	r04	48_ticket_lock_low_contention_vs.yml	true	correct	0.075323554	0.08101903996430337	26017792.0	0	0	0															
baseline	tso	r04	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.046123026	61.06987721892074	1057198080.0																		
baseline	tso	r04	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.073832987	0.07929796306416392	26083328.0	42	0	2															
baseline	tso	r04	28-race_reach_46-escape_racefree.yml	true	correct	0.070250199	0.07611971092410386	26083328.0	0	2	4															
baseline	tso	r04	28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.037443478	61.06614026299212	1057116160.0																		
baseline	tso	r04	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.040580327	61.06745103490539	1057136640.0																		
baseline	tso	r04	circular_buffer_bad.yml	false(unreach-call)	correct	0.080182666	0.08683765702880919	26173440.0	42	1	14															
baseline	tso	r04	fib_safe-5.yml	true	correct	6.808481362	6.817046674899757	26013696.0	0	2772	6884															
baseline	tso	r04	fib_safe-6.yml	true	correct	35.613863865	35.8030424710596	26054656.0	0	12012	29036															
baseline	tso	r04	fib_unsafe-5.yml	false(unreach-call)	correct	1.88633892	1.8939061269629747	26087424.0	42	632	1880															
baseline	tso	r04	fib_unsafe-6.yml	false(unreach-call)	correct	9.915090866	9.934779608040117	26071040.0	42	2942	8244															
baseline	tso	r04	fib_unsafe-7.yml	false(unreach-call)	correct	50.77143379	50.80483194300905	26087424.0	42	13238	35572															
baseline	tso	r04	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	61.043723384	61.06674668996129	1057124352.0																		
baseline	tso	r04	lazy01.yml	false(unreach-call)	correct	0.069898979	0.07992975995875895	26071040.0	42	1	6															
baseline	tso	r04	circular_buffer_ok.yml	true	correct	4.32105701	4.331833294010721	26120192.0	0	3432	6864															
baseline	tso	r04	szymanski.yml	true	correct	0.068803358	0.07498931896407157	26083328.0	0	6	62															
baseline	tso	r04	dekker.yml	true	correct	0.066171394	0.07102817890699953	26021888.0	0	4	14															
baseline	tso	r04	dekker-unfair.yml	true	correct	0.066764021	0.06944143399596214	26017792.0	0	4	14															
baseline	tso	r04	unwind3-1.yml	false(unreach-call)	correct	0.068240123	0.0749817950418219	26071040.0	42	1	2															
baseline	tso	r04	exponential-nondet.yml	true	correct	0.064733736	0.07211658195592463	26009600.0	0	1	0															
baseline	tso	r04	unwind2-1.yml	false(unreach-call)	correct	0.067978033	0.07663303799927235	26075136.0	42	1	0															
baseline	tso	r04	unwind2-100.yml	false(unreach-call)	correct	0.067883279	0.07347973110154271	26140672.0	42	1	0															
baseline	tso	r04	butterfly.yml	true	correct	19.520370881	19.56049332395196	26214400.0	0	64560	304114															
baseline	tso	r04	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.06143778	0.07052499998826534	25968640.0	0	0	0															
baseline	tso	r04	28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.0124887	61.05869862099644	1057103872.0																		
baseline	tso	r04	queue_ok.yml	true	correct	0.072536891	0.07642631605267525	26230784.0	0	2	4															
baseline	tso	r04	queue_ok_longer.yml	true	correct	1.158066444	1.173818432027474	55463936.0	0	2	4															
baseline	tso	r04	queue_ok_longest.yml	true	correct	5.080675852	5.089988476014696	241954816.0	0	2	4															
baseline	tso	r04	queue_longer.yml	TIMEOUT	error	60.870836576	61.04621156700887	554983424.0																		
baseline	tso	r04	queue.yml	false(unreach-call)	correct	0.105404431	0.11170680390205234	26161152.0	42	2	40															
baseline	tso	r04	singleton.yml	false(unreach-call)	correct	0.076487585	0.0848731289152056	26222592.0	42	1	8															
baseline	tso	r04	singleton_with-uninit-problems.yml	true	correct	0.074284013	0.08129530807491392	26226688.0	0	4	12															
baseline	tso	r04	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.155346647	0.15966606594156474	26083328.0	42	0	80															
baseline	tso	r04	reorder_2.yml	false(unreach-call)	correct	0.158683329	0.16561505396384746	26218496.0	42	162	432															
baseline	tso	r04	twostage_3.yml	false(unreach-call)	correct	0.080736352	0.08779985003639013	26341376.0	42	4	30															
baseline	tso	r04	race-1_1-join.yml	true	correct	0.070756158	0.07851540390402079	26214400.0	0	1	0															
baseline	tso	r04	race-1_3-join.yml	false(unreach-call)	correct	0.074798467	0.0797716750530526	26222592.0	42	1	2															
baseline	tso	r04	race-1_2-join.yml	false(unreach-call)	correct	0.074856804	0.07919355703052133	26214400.0	42	1	2															
baseline	tso	r04	race-4_1-thread_local_vars.yml	true	correct	0.077569239	0.08273469191044569	26349568.0	0	0	0															
baseline	tso	r04	race-2_1-container_of.yml	true	correct	0.077319691	0.08047650195658207	26361856.0	0	1	0															
baseline	tso	r04	race-3_1-container_of-global.yml	true	correct	0.073428377	0.08146983699407429	26238976.0	0	1	0															
baseline	pso	r01	13-privatized_66-mine-W-init_true.yml	true	correct	0.061279209	0.07143933000043035	25993216.0	0	1	0															
baseline	pso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.069917212	0.07717559102457017	25899008.0	42	0	0															
baseline	pso	r01	36-apron_16-traces-unprot2_true.yml	true	correct	0.071045733	0.0769510930404067	25915392.0	0	1	0															
baseline	pso	r01	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.071223932	0.07907629292458296	26017792.0	0	1	2															
baseline	pso	r01	13-privatized_47-refine-protected2_true.yml	true	correct	0.077195024	0.0837919560726732	25935872.0	0	2	20															
baseline	pso	r01	13-privatized_46-refine-protected1_true.yml	true	correct	0.070284069	0.07741620298475027	25960448.0	0	1	8															
baseline	pso	r01	36-apron_11-traces-max-simple_true.yml	true	correct	0.067417536	0.07480388192925602	26001408.0	0	2	20															
baseline	pso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.064524168	0.0690939660416916	26009600.0	42	0	2															
baseline	pso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.063199796	0.07203652302268893	25985024.0	42	0	0															
baseline	pso	r01	13-privatized_40-traces-ex-6_true.yml	true	correct	0.067195932	0.0772437279811129	26025984.0	0	1	16															
baseline	pso	r01	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.070663119	0.07620537199545652	25927680.0	0	1	2															
baseline	pso	r01	13-privatized_44-traces-mine2_true.yml	true	correct	0.076080886	0.0813540160888806	25931776.0	0	1	6															
baseline	pso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.074837307	0.0773849809775129	25993216.0	42	0	2															
baseline	pso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.06962183	0.07630599208641797	26079232.0	42	0	2															
baseline	pso	r01	13-privatized_36-traces-ex-3_true.yml	true	correct	0.073649683	0.07750816701445729	26038272.0	0	3	54															
baseline	pso	r01	13-privatized_18-first-reads_true.yml	true	correct	0.069208075	0.07204642798751593	26001408.0	0	2	20															
baseline	pso	r01	13-privatized_35-traces-ex-2_true.yml	true	correct	0.074737985	0.07965811504982412	25956352.0	0	2	60															
baseline	pso	r01	13-privatized_37-traces-ex-4_true.yml	true	correct	0.076736624	0.08219536207616329	25960448.0	0	2	56															
baseline	pso	r01	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.073234016	0.07544030610006303	26013696.0	0	2	60															
baseline	pso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.077508854	0.08721927995793521	26095616.0	42	0	2															
baseline	pso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.0788731	0.0818840239662677	26038272.0	42	0	0															
baseline	pso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.077321888	0.08129610505420715	26071040.0	42	0	0															
baseline	pso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.071736963	0.07669383997563273	26034176.0	42	0	2															
baseline	pso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.068974762	0.0732277890201658	26005504.0	0	2	58															
baseline	pso	r01	13-privatized_01-priv_nr_true.yml	true	correct	0.064263316	0.06971556902863085	26021888.0	0	2	20															
baseline	pso	r01	13-privatized_19-publish-precision_true.yml	true	correct	0.070922473	0.0795429979916662	26038272.0	0	3	66															
baseline	pso	r01	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.068990392	0.0775642329826951	26013696.0	0	2	40															
baseline	pso	r01	13-privatized_33-traces-v-matters_true.yml	true	correct	0.070632434	0.08285639306996018	26001408.0	0	1	20															
baseline	pso	r01	13-privatized_25-struct_nr_true.yml	true	correct	0.076940695	0.09932269994169474	26054656.0	0	2	20															
baseline	pso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.074847093	0.09849593497347087	26087424.0	0	0	2															
baseline	pso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.069665094	0.08221192401833832	26071040.0	42	0	0															
baseline	pso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.074376007	0.07891023601405323	26095616.0	0	4	168															
baseline	pso	r01	13-privatized_20-publish-regression_true.yml	true	correct	0.069927457	0.07378447602968663	26079232.0	0	2	36															
baseline	pso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.070983376	0.07338443992193788	26087424.0	0	2	60															
baseline	pso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.079559742	0.083950694068335	26083328.0	0	3	152															
baseline	pso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.073254036	0.07891714305151254	26079232.0	0	1	24															
baseline	pso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.074149971	0.07894696004223078	26071040.0	0	0	2															
baseline	pso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.084050574	0.09034900297410786	26054656.0	0	4	176															
baseline	pso	r01	13-privatized_24-multiple-protecting_true.yml	true	correct	0.108100085	0.13230950303841382	26095616.0	0	7	852															
baseline	pso	r01	36-apron_21-traces-cluster-based_true.yml	true	correct	0.076692259	0.0958425150020048	26046464.0	0	6	172															
baseline	pso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.066107551	0.07257041800767183	26083328.0	0	1	0															
baseline	pso	r01	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.211929053	0.21878040896262974	26095616.0	0	26	3092															
baseline	pso	r01	14_spin2003.yml	true	correct	0.071720855	0.07618893007747829	26034176.0	0	0	2															
baseline	pso	r01	29_conditionals_vs.yml	true	correct	0.078997281	0.08375589596107602	25968640.0	0	0	0															
baseline	pso	r01	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.071818184	0.07730757002718747	25985024.0	0	0	2															
baseline	pso	r01	46_monabsex2_vs.yml	true	correct	0.073192613	0.08174824994057417	25980928.0	0	0	18															
baseline	pso	r01	45_monabsex1_vs.yml	true	correct	0.069990022	0.07493621204048395	26042368.0	0	0	8															
baseline	pso	r01	stateful01-1.yml	false(unreach-call)	correct	0.070688704	0.07788426405750215	26079232.0	42	0	20															
baseline	pso	r01	stateful01-2.yml	true	correct	0.066603832	0.07246226898860186	26079232.0	0	6	246															
baseline	pso	r01	time_var_mutex.yml	true	correct	0.079967734	0.08471520396415144	26116096.0	0	2	44															
baseline	pso	r01	01b_inc.yml	true	correct	0.071143196	0.0764461699873209	26066944.0	0	0	10															
baseline	pso	r01	triangular-1.yml	TIMEOUT	error	60.967152445	61.012673905002885	26099712.0																		
baseline	pso	r01	triangular-2.yml	false(unreach-call)	correct	24.509683019	24.535613792017102	26075136.0	42	3638	493952															
baseline	pso	r01	02_inc_cas.yml	true	correct	0.073721321	0.08006259298417717	26009600.0	0	0	0															
baseline	pso	r01	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.740283728	3.7548877079971135	56721408.0	42	0	0															
baseline	pso	r01	48_ticket_lock_low_contention_vs.yml	true	correct	0.076388721	0.08350243291351944	26009600.0	0	0	8															
baseline	pso	r01	28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.033008157	61.062454028986394	1057087488.0																		
baseline	pso	r01	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.071037251	0.07877466606441885	26050560.0	42	0	2															
baseline	pso	r01	28-race_reach_46-escape_racefree.yml	true	correct	0.072289043	0.0814753940794617	26021888.0	0	2	56															
baseline	pso	r01	28-race_reach_01-simple_racing.yml	TIMEOUT	error	60.885520705	61.06576741603203	1057177600.0																		
baseline	pso	r01	28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.02317368	61.06310675095301	1057153024.0																		
baseline	pso	r01	circular_buffer_bad.yml	false(unreach-call)	correct	0.107456919	0.10921896307263523	26152960.0	42	1	476															
baseline	pso	r01	fib_safe-5.yml	TIMEOUT	error	60.96361027	61.016199226956815	26058752.0																		
baseline	pso	r01	fib_safe-6.yml	TIMEOUT	error	60.962701044	61.00991527992301	26075136.0																		
baseline	pso	r01	fib_unsafe-5.yml	false(unreach-call)	correct	16.754565691	16.795230383984745	26087424.0	42	632	96526															
baseline	pso	r01	fib_unsafe-6.yml	TIMEOUT	error	60.956410416	61.011182121001184	26042368.0																		
baseline	pso	r01	fib_unsafe-7.yml	TIMEOUT	error	60.974700347	61.012588975951076	26087424.0																		
baseline	pso	r01	28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	61.05429494	61.073131365003064	1057165312.0																		
baseline	pso	r01	lazy01.yml	false(unreach-call)	correct	0.06955759	0.07383015099912882	26132480.0	42	1	36															
baseline	pso	r01	circular_buffer_ok.yml	TIMEOUT	error	60.87196236	61.01221017492935	26198016.0																		
baseline	pso	r01	szymanski.yml	true	correct	0.080377661	0.08709965692833066	26107904.0	0	6	756															
baseline	pso	r01	dekker.yml	true	correct	0.060930006	0.06794619502034038	26083328.0	0	4	70															
baseline	pso	r01	dekker-unfair.yml	true	correct	0.061258122	0.06874892394989729	26054656.0	0	4	74															
