model,task,status,category,cputime_s,walltime_s,memory_bytes,backward_offered,backward_queued,co_offered,co_queued,inconsistent_revisit_prefixes,max_retained_work,max_rf_same_value_class,realized_revisit_prefixes,rf_offered,rf_queued,rf_same_value_candidate_upper_bound,rf_same_value_choice_points,rf_value_choice_points,rf_value_classes,validity_queries,work_added,work_popped
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_70-funloop_racefree.yml,TIMEOUT,error,61.00491706,61.037338973023,266637312,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/stack_longer-2.yml,TIMEOUT,error,60.909960836,61.045806118054315,504635392,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/stack-2.yml,true,wrong,0.072600967,0.08389330503996462,26271744,5,5,16,0,0,6,1,10,16,5,0,0,5,10,10,10,10
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/stack_longest-1.yml,TIMEOUT,error,61.000329365,61.05010538990609,499847168,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_71-funloop_racing.yml,TIMEOUT,error,60.98218467,61.03459696494974,266518528,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_76-tricky_address3_racefree.yml,true,correct,1.30783586,1.325239459052682,26271744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_72-funloop_hard_racing.yml,TIMEOUT,error,60.884816976,61.037936094915494,266354688,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/safe035_power.yml,TIMEOUT,error,60.965084586,61.0157624919666,27054080,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/queue_ok.yml,true,correct,0.085650633,0.09187206800561398,26271744,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/queue_ok_longest.yml,true,correct,17.44360994,17.463067581993528,639709184,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/queue_longest.yml,TIMEOUT,error,60.948019912,61.016624693991616,33333248,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix014_tso.oepc.yml,TIMEOUT,error,60.918156337,61.01570949202869,27029504,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-wmm/mix008_tso.oepc.yml,TIMEOUT,error,60.966432653,61.013983387034386,27082752,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-lit/sssc12.yml,true,correct,0.070499369,0.08080048998817801,26247168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_78-equ_racing.yml,TIMEOUT,error,61.007434086,61.035468950052746,262602752,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_81-list_racing.yml,TIMEOUT,error,61.1407735,61.180162423988804,2872643584,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_87-lists_racefree.yml,true,correct,20.021398637,20.039455131976865,743694336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_86-lists_racing.yml,true,wrong,23.93017472,24.077140647917986,745672704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_92-evilcollapse_racing.yml,true,wrong,1.282394761,1.2918166300514713,26431488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-race-challenges/thread-local-pthread-value.yml,ERROR (compilation),error,0.065946713,0.0751058590831235,25739264,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_83-list2_racing1.yml,OUT OF MEMORY,error,21.116760493,21.172032980946824,3999997952,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_84-list2_racing2.yml,OUT OF MEMORY,error,20.304348292,20.32655763393268,3999997952,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_90-arrayloop2_racing.yml,true,wrong,11.283143253,11.299899753998034,98811904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/bigshot_s.yml,true,correct,0.071051905,0.08420887193642557,26238976,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/singleton_with-uninit-problems.yml,true,correct,0.075779264,0.0901224329136312,26370048,3,3,23,0,0,3,2,7,13,3,3,3,3,3,9,7,7
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_67-pthread_cond_wait_true.yml,ERROR (compilation),error,0.067414221,0.08012860489543527,26144768,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_67-pthread_cond_wait_unknown_1_neg.yml,ERROR (compilation),error,0.061629601,0.07449555094353855,26095616,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/reorder_5.yml,false(unreach-call),correct,9.67712025,9.69588805094827,26292224,5821,5821,28117,0,0,29,7,9706,16990,5838,5838,3892,3892,3892,11660,11660,11635
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/reorder_2.yml,false(unreach-call),correct,0.28619726,0.2977024690480903,26349568,166,166,842,0,0,17,5,273,512,172,172,110,110,110,322,339,329
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-C-DAC/pthread-numerical-integration.yml,true,correct,0.07365799,0.08454948908183724,26349568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-complex/elimination_backoff_stack.yml,TIMEOUT,error,60.970891404,61.0178932180861,26697728,53592,53592,63631,0,0,15,2,99351,384074,53592,7828,7828,45764,91528,91523,107184,107180
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-1_1-join.yml,true,correct,0.071162877,0.08351607306394726,26370048,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-1_3-join.yml,false(unreach-call),correct,0.075145103,0.08751236903481185,26398720,2,2,15,0,0,3,3,3,9,2,2,1,1,1,1,5,4
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-4_1-thread_local_vars.yml,true,correct,0.078305193,0.08864067099057138,26390528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-linux-3.14-races/linux-3.14--drivers--spi--spi-tegra20-slink.ko.cil.yml,TIMEOUT,error,60.968541499,61.02139933593571,32919552,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-3_1-container_of-global.yml,true,correct,0.075664285,0.09872968692798167,26456064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-3_2-container_of-global.yml,true,wrong,0.075756788,0.08618868398480117,26472448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-2_4-container_of.yml,true,wrong,0.077649521,0.0897231469862163,26546176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/ttaslock.yml,TIMEOUT,error,60.981452142,61.0175206719432,28942336,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/semaphore.yml,true,correct,7.444767613,7.543238388025202,27070464,11287,8625,16917,0,0,52,4,18649,31813,10948,4969,2964,4339,10318,27740,19573,19573
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/bounded_mpmc_check_full.yml,true,correct,0.206301245,0.21957705600652844,27160576,16,16,193,18,0,13,1,51,323,16,0,0,12,28,62,51,51
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/rec_ticketlock.yml,OUT OF MEMORY,error,13.618843992,13.68607812805567,3999997952,1,1,5,0,0,4,2,1,6499989,3,1,1,2,4,4,4,1
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/cnalock.yml,ERROR (unsupported property: invalid memory access),error,0.119855519,0.13530642201658338,27283456,1,1,21,0,0,3,2,2,7,2,1,1,1,2,3,4,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/hclhlock.yml,ERROR (unsupported property: invalid memory access),error,0.116213669,0.13531834399327636,27320320,0,0,9,0,0,1,0,1,6,0,0,0,0,0,0,1,1
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-linux-3.14-races/linux-3.14--drivers--usb--misc--adutux.ko.cil.yml,ABORTED,error,36.427860414,36.569518347037956,33705984,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_generic_nvram_nvram_unlocked_ioctl_write_nvram.yml,true,correct,0.153139072,0.1611461180727929,29462528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_set.yml,true,correct,0.167591131,0.1773452719207853,29974528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_get_pc8736x_gpio_set.yml,true,correct,0.164720274,0.17686894303187728,30007296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_get.yml,true,correct,0.171020068,0.18142098397947848,29954048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_set.yml,true,correct,0.163837747,0.17475010105408728,29929472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_current_pc8736x_gpio_get.yml,true,correct,0.165166358,0.1760563140269369,30023680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_current.yml,true,correct,0.167692816,0.17874163598753512,29949952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_set.yml,true,wrong,0.16522535,0.1884151779813692,29986816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_current.yml,true,wrong,0.170429343,0.19636328797787428,29949952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-linux-3.14-races/linux-3.14--drivers--net--irda--nsc-ircc.ko.cil.yml,TIMEOUT,error,60.987409266,61.01838242798112,51744768,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-linux-3.14-races/linux-3.14--drivers--media--platform--marvell-ccic--cafe_ccic.ko.cil-2.yml,SEGMENTATION FAULT,error,0.555399269,0.7077356739901006,40837120,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml,false(unreach-call),correct,0.065986315,0.07696314610075206,26005504,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/36-apron_16-traces-unprot2_true.yml,true,correct,0.063977613,0.07693297800142318,25997312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_47-refine-protected2_true.yml,true,correct,0.062862973,0.07796449097804725,26112000,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/36-apron_11-traces-max-simple_true.yml,true,correct,0.070074089,0.07700141100212932,26083328,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml,false(unreach-call),correct,0.063693554,0.07784573803655803,26054656,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,1,1
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml,true,correct,0.067932459,0.08129144995473325,26017792,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_18-first-reads_unknown_1_pos.yml,true,wrong,0.063879665,0.07746822002809495,26054656,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml,false(unreach-call),correct,0.066659899,0.07747631403617561,26120192,1,1,3,0,0,2,2,2,3,1,1,1,1,1,1,3,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_52-refine-protected-loop2-small_true.yml,TIMEOUT,error,60.426507947,61.02171553205699,34418688,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_18-first-reads_true.yml,true,correct,0.066839011,0.08128613594453782,26148864,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_37-traces-ex-4_true.yml,true,correct,0.06897676,0.07819583604577929,26025984,1,1,19,0,0,2,2,2,10,1,1,1,1,1,3,2,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml,false(unreach-call),correct,0.066725683,0.07815032405778766,26054656,1,1,6,0,0,2,2,2,5,1,1,1,1,1,1,3,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml,false(unreach-call),correct,0.069587508,0.078504684031941,26173440,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml,true,correct,0.065799462,0.08098450000397861,26144768,3,3,19,0,0,4,3,5,15,3,2,1,2,3,5,6,6
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_19-publish-precision_true.yml,true,correct,0.06977027,0.08221230190247297,26087424,2,2,18,0,0,3,2,4,9,2,2,2,2,2,6,4,4
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_33-traces-v-matters_true.yml,true,correct,0.067435572,0.0819226719904691,26152960,2,2,15,0,0,2,2,4,14,2,1,1,2,3,5,4,4
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml,true,correct,0.075496021,0.08733161503914744,26144768,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml,false(unreach-call),correct,0.067733903,0.08290826599113643,26140672,0,0,4,0,0,1,0,1,3,0,0,0,0,0,0,1,1
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_20-publish-regression_true.yml,true,correct,0.071192903,0.08496371505316347,26132480,1,1,15,0,0,2,2,2,8,1,1,1,1,1,3,2,2
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml,true,correct,0.07048385,0.0846711810445413,26140672,4,4,42,0,0,5,2,8,26,4,2,2,4,6,10,8,8
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml,true,correct,0.072268735,0.088865507976152,26148864,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_24-multiple-protecting_true.yml,true,correct,0.079422983,0.09164360293652862,26157056,6,6,101,0,0,5,2,12,49,6,6,6,6,6,18,12,12
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-figure1.wvr.yml,true,correct,0.067874188,0.08108426502440125,25632768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/bench-exp1x3.wvr.yml,true,correct,0.062398379,0.07460924598854035,25649152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/36-apron_21-traces-cluster-based_true.yml,true,correct,0.075367226,0.08721780497580767,26177536,8,7,45,0,0,4,2,15,30,8,5,5,8,11,21,15,15
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml,true,correct,0.07212016,0.07848240993916988,26128384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/mult-comm.wvr.yml,OUT OF MEMORY,error,10.681025265,10.704732854967006,3999997952,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/security.wvr.yml,true,correct,0.061977596,0.07311718398705125,25694208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/test-easy6.wvr.yml,true,correct,0.072157956,0.08512007200624794,25616384,8,8,73,0,0,5,2,17,97,9,1,1,9,17,26,17,17
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-nonblocking-cntr.wvr.yml,true,correct,0.062526325,0.07431821699719876,25636864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-misc-3.wvr.yml,true,correct,0.074607942,0.08374501706566662,25628672,5,5,8,0,0,5,2,8,19,5,2,2,3,6,19,10,10
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-nonblocking-cntr-alt.wvr.yml,true,correct,0.064992697,0.07870044198352844,25632768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-sre-symm.wvr.yml,true,correct,0.067621107,0.07706360705196857,25726976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml,true,correct,0.109884425,0.12301348999608308,26193920,28,25,349,0,0,9,4,43,167,28,28,18,18,18,54,53,53
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/mult-flipped-dist.wvr.yml,OUT OF MEMORY,error,11.062791273,11.088778977980837,3999997952,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-difference-det.wvr.yml,true,correct,0.062117897,0.07465159404091537,25608192,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-misc-4.wvr.yml,true,correct,0.062540239,0.07489710999652743,25665536,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/bench-exp2x3.wvr.yml,true,correct,0.071519479,0.07958060491364449,25743360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-ticket-3.wvr.yml,true,correct,0.065804869,0.07893845904618502,25714688,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/bench-exp2x4.wvr.yml,true,correct,0.063294566,0.07636537100188434,25608192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-misc-3-extended.wvr.yml,true,correct,0.147761503,0.15967590804211795,25714688,89,89,92,0,0,13,3,145,271,89,22,20,56,123,346,178,178
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-bluetooth.wvr.yml,true,correct,0.067141977,0.07794164400547743,25661440,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/bench-exp2x6.wvr.yml,true,correct,0.06427292,0.07568249199539423,25653248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-ticket-4.wvr.yml,true,correct,0.062575997,0.07386884198058397,25640960,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/array-eq-symm.wvr.yml,true,correct,0.063493561,0.07443559193052351,25690112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/fibonacci.wvr.yml,true,correct,0.068699902,0.08319706900510937,25702400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-mult-4.wvr.yml,TIMEOUT,error,60.958667598,61.01969886699226,42635264,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-file-item-symm.wvr.yml,true,correct,0.064103071,0.0776492350269109,25755648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-simpl-str-trans.wvr.yml,true,correct,0.069973846,0.0834644470596686,25657344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/bench-exp2x9.wvr.yml,true,correct,0.061464578,0.07224545697681606,25726976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-2.wvr.yml,true,correct,0.067188316,0.08039762696716934,25706496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-simple-queue.wvr.yml,true,correct,0.062630772,0.07704765093512833,25747456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-simpl-str-subst.wvr.yml,true,correct,0.066539326,0.0797222179826349,25661440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-sum-array-hom.wvr.yml,true,correct,0.062552333,0.07596789696253836,25677824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-cond-2.wvr.yml,true,correct,0.066036381,0.07935511996038258,25722880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-simple-array-sum.wvr.yml,true,correct,0.063704088,0.0757109229452908,25743360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-min-le-max.wvr.yml,true,correct,0.069453844,0.08439509605523199,25743360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-array-sum.wvr.yml,true,wrong,0.065153202,0.07677531510125846,25686016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-max-array.wvr.yml,true,correct,0.072452162,0.08196015493012965,25726976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-4.wvr.yml,true,correct,0.066245141,0.07860331400297582,25739264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-three-array-sum-alt.wvr.yml,true,correct,0.07346928,0.08304848603438586,25714688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-max-array-hom.wvr.yml,true,correct,0.064349548,0.07561229902785271,25743360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-min-max-1.wvr.yml,OUT OF MEMORY,error,15.263809361,15.299966761027463,3999997952,,,,,,,,,,,,,,,,,
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-array-int-symm.wvr.yml,true,correct,0.065818998,0.07939750305376947,25767936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-5.wvr.yml,true,correct,0.065341913,0.07975419296417385,25747456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-vector-add.wvr.yml,true,correct,0.064034904,0.07684538199100643,25690112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
