variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	returnvalue	executions	lazy-cycle-checks	reasoner-calls	reasoner-ns	reasoner-table-slots	reasoner-derived-candidates	reasoner-composition-middles	provenance-materializations	provenance-materialization-ns	provenance-materialization-ops	nogood-learn-attempts	nogood-learned	nogood-match-queries	nogood-literal-checks	nogood-hits	nogood-maximum-bytes
candidate	sc	r02	triangular-2.yml	false(unreach-call)	correct	1.498794925	1.5035035200417042	25935872.0	42	3638	0	0	0	0	0	0	0	0	0	0	0	7732	0	0	0
candidate	sc	r02	02_inc_cas.yml	true	correct	0.060768668	0.06510902207810432	25903104.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.456667195	3.4909017889294773	56414208.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	48_ticket_lock_low_contention_vs.yml	true	correct	0.064478341	0.06896269507706165	25817088.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	28-race_reach_37-indirect_racing.yml	false(unreach-call)	correct	12.253935639	12.283131184987724	2061115392.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.069346929	0.07292577403131872	25907200.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	28-race_reach_46-escape_racefree.yml	true	correct	0.059077202	0.06278069003019482	25939968.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	12.114849113	12.135899198940024	2061066240.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	12.16745487	12.194159964914434	2060935168.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	circular_buffer_bad.yml	false(unreach-call)	correct	0.076716111	0.08171659195795655	25899008.0	42	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
candidate	sc	r02	fib_safe-5.yml	true	correct	3.535559331	3.5558315260568634	25878528.0	0	2772	0	0	0	0	0	0	0	0	0	0	0	5163	0	0	0
candidate	sc	r02	fib_safe-6.yml	true	correct	18.075851229	18.115145704941824	25903104.0	0	12012	0	0	0	0	0	0	0	0	0	0	0	21777	0	0	0
candidate	sc	r02	fib_unsafe-5.yml	false(unreach-call)	correct	0.994220747	1.0015942360041663	25886720.0	42	632	0	0	0	0	0	0	0	0	0	0	0	1405	0	0	0
candidate	sc	r02	fib_unsafe-6.yml	false(unreach-call)	correct	5.012118298	5.024123891955242	25886720.0	42	2942	0	0	0	0	0	0	0	0	0	0	0	6177	0	0	0
candidate	sc	r02	fib_unsafe-7.yml	false(unreach-call)	correct	24.499948144	24.56317381199915	25858048.0	42	13238	0	0	0	0	0	0	0	0	0	0	0	26672	0	0	0
candidate	sc	r02	28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	correct	11.803177831	11.829464520909823	2061058048.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	lazy01.yml	false(unreach-call)	correct	0.061983226	0.06396413594484329	25976832.0	42	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r02	circular_buffer_ok.yml	true	correct	2.886100082	2.9071321489755064	25989120.0	0	3432	0	0	0	0	0	0	0	0	0	0	0	5148	0	0	0
candidate	sc	r02	szymanski.yml	true	correct	0.065886959	0.07364979293197393	25862144.0	0	6	0	1	381419	8228	7744	0	0	0	0	1	1	31	43	3	558
candidate	sc	r02	dekker.yml	true	correct	0.067835602	0.07414770300965756	25849856.0	0	4	0	1	452021	10625	10000	0	0	0	0	1	1	7	8	0	718
candidate	sc	r02	dekker-unfair.yml	true	correct	0.061813464	0.07086220104247332	25919488.0	0	4	0	1	491891	10625	10000	0	0	0	0	1	1	7	8	0	718
candidate	sc	r02	unwind3-1.yml	false(unreach-call)	correct	0.06460202	0.07378160604275763	25894912.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	exponential-nondet.yml	true	correct	0.059626748	0.0680583369685337	25944064.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	unwind2-1.yml	false(unreach-call)	correct	0.06353934	0.0702378440182656	25915392.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	unwind2-100.yml	false(unreach-call)	correct	0.06399702	0.06883700401522219	25858048.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	butterfly.yml	true	correct	12.697511019	12.730379251996055	26034176.0	0	64560	0	14	20330759	818873	808073	4090	0	0	0	14	14	196280	2206029	26358	3700
candidate	sc	r02	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.062240766	0.06927309208549559	25722880.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	28-race_reach_06-cond_racing1.yml	false(unreach-call)	correct	11.626928274	11.696569834952243	2061078528.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	queue_ok.yml	true	correct	0.072346062	0.07629119604825974	25985024.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	queue_ok_longer.yml	true	correct	0.430723783	0.4380365170072764	79421440.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	queue_ok_longest.yml	true	correct	1.527310553	1.5373598809819669	276967424.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r02	queue_longer.yml	TIMEOUT	error	61.047487494	61.081834731972776	1151414272.0																	
candidate	sc	r02	queue.yml	false(unreach-call)	correct	0.087561337	0.09626891394145787	26025984.0	42	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	sc	r02	singleton.yml	false(unreach-call)	correct	0.072566358	0.07839280704502016	26046464.0	42	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r02	singleton_with-uninit-problems.yml	true	correct	0.070890561	0.07905730500351638	26034176.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r02	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.11845474	0.12384736200328916	25886720.0	42	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	sc	r02	reorder_2.yml	false(unreach-call)	correct	0.140783366	0.14625598501879722	26034176.0	42	162	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0
candidate	sc	r02	twostage_3.yml	false(unreach-call)	correct	0.076296687	0.08846695604734123	26152960.0	42	4	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	sc	r02	race-1_1-join.yml	true	correct	0.064245377	0.0701041310094297	25993216.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	race-1_3-join.yml	false(unreach-call)	correct	0.065961615	0.075358608039096	26038272.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	race-1_2-join.yml	false(unreach-call)	correct	0.067104	0.07009926601313055	26038272.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r02	race-4_1-thread_local_vars.yml	true	correct	0.069998051	0.07766252593137324	26189824.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	race-2_1-container_of.yml	true	correct	0.065040266	0.07002087600994855	26066944.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r02	race-3_1-container_of-global.yml	true	correct	0.067187451	0.07468568300828338	26157056.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_66-mine-W-init_true.yml	true	correct	0.070767476	0.07764977600891143	25755648.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.057926815	0.06419445399660617	25780224.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	36-apron_16-traces-unprot2_true.yml	true	correct	0.065024369	0.07453389908187091	25833472.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.077440437	0.08056884096004069	25862144.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_47-refine-protected2_true.yml	true	correct	0.06717849	0.0744236649479717	25841664.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_46-refine-protected1_true.yml	true	correct	0.06773637	0.07272338098846376	25759744.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	36-apron_11-traces-max-simple_true.yml	true	correct	0.065310909	0.07204417407047004	25833472.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.065172872	0.06702855206094682	25841664.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.05958131	0.06683667399920523	25763840.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_40-traces-ex-6_true.yml	true	correct	0.06487492	0.07334435102529824	25792512.0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.069752555	0.0734162760199979	25739264.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_44-traces-mine2_true.yml	true	correct	0.067794571	0.07589828304480761	25751552.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.069255607	0.07475495093967766	25821184.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.06573515	0.07267435302492231	25886720.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	13-privatized_36-traces-ex-3_true.yml	true	correct	0.067679992	0.07379256992135197	25780224.0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	sc	r03	13-privatized_18-first-reads_true.yml	true	correct	0.06703876	0.07184336904902011	25882624.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_35-traces-ex-2_true.yml	true	correct	0.064021805	0.06925217702519149	25862144.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r03	13-privatized_37-traces-ex-4_true.yml	true	correct	0.067997517	0.07567363698035479	25800704.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.06970681	0.08015855401754379	25845760.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r03	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.075478608	0.09647172898985445	25800704.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.072941326	0.0938757659168914	25841664.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.06829541	0.07297371700406075	25784320.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.069401298	0.07400309096556157	25808896.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.065233403	0.07066934800241143	25829376.0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r03	13-privatized_01-priv_nr_true.yml	true	correct	0.062299507	0.06603842205367982	25903104.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_19-publish-precision_true.yml	true	correct	0.070563416	0.07270397595129907	25899008.0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
candidate	sc	r03	13-privatized_42-traces-ex-mini_true.yml	true	correct	0.069556871	0.07631439005490392	25870336.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_33-traces-v-matters_true.yml	true	correct	0.070310309	0.0743042939575389	25808896.0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r03	13-privatized_25-struct_nr_true.yml	true	correct	0.07195758	0.07864490989595652	25808896.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.068932835	0.07844681199640036	25862144.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.068533633	0.07761265500448644	25808896.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.072167646	0.0750710170250386	25899008.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r03	13-privatized_20-publish-regression_true.yml	true	correct	0.065747999	0.07006031402852386	25858048.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.070211756	0.08099481195677072	25759744.0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r03	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.070115977	0.08249861805234104	25890816.0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
candidate	sc	r03	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.070569615	0.07590292394161224	25862144.0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.071976426	0.08019532600883394	25894912.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.071465617	0.07696127297822386	25841664.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r03	13-privatized_24-multiple-protecting_true.yml	true	correct	0.074437286	0.07610485993791372	25944064.0	0	7	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	sc	r03	36-apron_21-traces-cluster-based_true.yml	true	correct	0.068372913	0.07332244794815779	25915392.0	0	6	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
candidate	sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.066512176	0.06985598907340318	25874432.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	13-privatized_27-multiple-protecting2_true.yml	true	correct	0.083259924	0.0866931569762528	25960448.0	0	26	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
candidate	sc	r03	14_spin2003.yml	true	correct	0.070825902	0.07713341095950454	25731072.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	29_conditionals_vs.yml	true	correct	0.06836117	0.07767825399059802	25731072.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.070189636	0.07496032502967864	25808896.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	46_monabsex2_vs.yml	true	correct	0.065745477	0.07077348104212433	25829376.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	45_monabsex1_vs.yml	true	correct	0.06619602	0.0709468339337036	25833472.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	stateful01-1.yml	false(unreach-call)	correct	0.06846146	0.07342448004055768	25858048.0	42	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
candidate	sc	r03	stateful01-2.yml	true	correct	0.061017651	0.0657941639656201	25927680.0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r03	time_var_mutex.yml	true	correct	0.071122411	0.07545171503443271	25923584.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	01b_inc.yml	true	correct	0.064633128	0.07077592797577381	25866240.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	triangular-1.yml	true	correct	6.071332943	6.110512711922638	25952256.0	0	16632	0	0	0	0	0	0	0	0	0	0	0	32277	0	0	0
candidate	sc	r03	triangular-2.yml	false(unreach-call)	correct	1.482166799	1.487219517934136	25882624.0	42	3638	0	0	0	0	0	0	0	0	0	0	0	7732	0	0	0
candidate	sc	r03	02_inc_cas.yml	true	correct	0.071167681	0.075003387988545	25870336.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	3.405431637	3.420081184944138	56516608.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	48_ticket_lock_low_contention_vs.yml	true	correct	0.070475754	0.07586803496815264	25866240.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	28-race_reach_37-indirect_racing.yml	false(unreach-call)	correct	12.040112004	12.072619938058779	2061029376.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.070960497	0.0777895050123334	25894912.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	28-race_reach_46-escape_racefree.yml	true	correct	0.072112309	0.08099541603587568	25935872.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	12.174694715	12.200345348916017	2061062144.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	12.136324616	12.1581412559608	2060951552.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	circular_buffer_bad.yml	false(unreach-call)	correct	0.078594581	0.08330945996567607	25899008.0	42	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
candidate	sc	r03	fib_safe-5.yml	true	correct	3.628110516	3.650153598980978	25858048.0	0	2772	0	0	0	0	0	0	0	0	0	0	0	5163	0	0	0
candidate	sc	r03	fib_safe-6.yml	true	correct	17.955940136	18.00518782902509	25907200.0	0	12012	0	0	0	0	0	0	0	0	0	0	0	21777	0	0	0
candidate	sc	r03	fib_unsafe-5.yml	false(unreach-call)	correct	1.003834079	1.0502534890547395	25849856.0	42	632	0	0	0	0	0	0	0	0	0	0	0	1405	0	0	0
candidate	sc	r03	fib_unsafe-6.yml	false(unreach-call)	correct	4.985403289	5.028037590091117	25837568.0	42	2942	0	0	0	0	0	0	0	0	0	0	0	6177	0	0	0
candidate	sc	r03	fib_unsafe-7.yml	false(unreach-call)	correct	24.529864394	24.664125927025452	25882624.0	42	13238	0	0	0	0	0	0	0	0	0	0	0	26672	0	0	0
candidate	sc	r03	28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	correct	11.794709013	11.815889501012862	2060967936.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	lazy01.yml	false(unreach-call)	correct	0.066234893	0.07214315596502274	25907200.0	42	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
candidate	sc	r03	circular_buffer_ok.yml	true	correct	2.920370122	2.9358122600242496	25985024.0	0	3432	0	0	0	0	0	0	0	0	0	0	0	5148	0	0	0
candidate	sc	r03	szymanski.yml	true	correct	0.063790576	0.07159559894353151	25849856.0	0	6	0	1	360205	8228	7744	0	0	0	0	1	1	31	43	3	558
candidate	sc	r03	dekker.yml	true	correct	0.065162085	0.07521893107332289	25890816.0	0	4	0	1	456080	10625	10000	0	0	0	0	1	1	7	8	0	718
candidate	sc	r03	dekker-unfair.yml	true	correct	0.066201223	0.07918909704312682	25886720.0	0	4	0	1	498992	10625	10000	0	0	0	0	1	1	7	8	0	718
candidate	sc	r03	unwind3-1.yml	false(unreach-call)	correct	0.064912858	0.06964853894896805	25841664.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	exponential-nondet.yml	true	correct	0.064912419	0.06680594803765416	25890816.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	unwind2-1.yml	false(unreach-call)	correct	0.059919649	0.06839872803539038	25882624.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	unwind2-100.yml	false(unreach-call)	correct	0.059328127	0.064577147946693	25911296.0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	butterfly.yml	true	correct	12.796543242	12.81745463295374	26009600.0	0	64560	0	14	20347691	818873	808073	4090	0	0	0	14	14	196280	2206029	26358	3700
candidate	sc	r03	43_NetBSD_sysmon_power_sliced.yml	true	correct	0.058481296	0.06381424400024116	25800704.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	28-race_reach_06-cond_racing1.yml	false(unreach-call)	correct	11.681590804	11.706088136998005	2061000704.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	queue_ok.yml	true	correct	0.072698829	0.07845998904667795	26013696.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	queue_ok_longer.yml	true	correct	0.433732417	0.4405426310840994	79355904.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	queue_ok_longest.yml	true	correct	1.509719284	1.5231759060407057	276951040.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r03	queue_longer.yml	TIMEOUT	error	61.045634284	61.080941310035996	1146408960.0																	
candidate	sc	r03	queue.yml	false(unreach-call)	correct	0.089325838	0.09334377595223486	26095616.0	42	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	sc	r03	singleton.yml	false(unreach-call)	correct	0.065203987	0.07149894000031054	25997312.0	42	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
candidate	sc	r03	singleton_with-uninit-problems.yml	true	correct	0.068677594	0.0764173959614709	26116096.0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
candidate	sc	r03	pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.11731579	0.12537059106398374	25837568.0	42	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
candidate	sc	r03	reorder_2.yml	false(unreach-call)	correct	0.133059006	0.1405084499856457	25939968.0	42	162	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0
candidate	sc	r03	twostage_3.yml	false(unreach-call)	correct	0.077570073	0.08381605800241232	26157056.0	42	4	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
candidate	sc	r03	race-1_1-join.yml	true	correct	0.06055863	0.06344815902411938	26054656.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	race-1_3-join.yml	false(unreach-call)	correct	0.070099615	0.07754922099411488	26124288.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	race-1_2-join.yml	false(unreach-call)	correct	0.062304388	0.06827384093776345	26030080.0	42	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r03	race-4_1-thread_local_vars.yml	true	correct	0.064731767	0.07207096600905061	26148864.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	race-2_1-container_of.yml	true	correct	0.062487113	0.07006075500976294	26120192.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r03	race-3_1-container_of-global.yml	true	correct	0.06597399	0.0713604079792276	26091520.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	13-privatized_66-mine-W-init_true.yml	true	correct	0.06417375	0.06956308404915035	25722880.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.065991693	0.0674380799755454	25726976.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	36-apron_16-traces-unprot2_true.yml	true	correct	0.070566564	0.07451301102992147	25800704.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.07134022	0.07520259299781173	25755648.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	13-privatized_47-refine-protected2_true.yml	true	correct	0.073052277	0.07729227398522198	25759744.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r04	13-privatized_46-refine-protected1_true.yml	true	correct	0.063319223	0.07376781199127436	25812992.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	36-apron_11-traces-max-simple_true.yml	true	correct	0.069401868	0.07550816098228097	25792512.0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.067449537	0.06980942003428936	25772032.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.070362563	0.07617419399321079	25825280.0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	13-privatized_40-traces-ex-6_true.yml	true	correct	0.06617384	0.07107510906644166	25837568.0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
candidate	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.061813244	0.06812525901477784	25784320.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	sc	r04	13-privatized_44-traces-mine2_true.yml	true	correct	0.066759382	0.07330915296915919	25792512.0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
candidate	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.070946155	0.0764298849971965	25772032.0	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
